phase,cell_id,U_norm,taskset_index,generation_seed,taskset_id,exact_e0,e0_index,request_id,analysis_id,analysis_variant,initial_solver_status,retry_solver_status,final_solver_status,certification_status,taskset_proven,first_failed_priority,candidate_vector,task_status_vector,candidate_found_task_count,certified_task_count,checked_w_count,checked_h_count,checked_q_count,envelope_calls,worker_startup_seconds,solver_wall_seconds,solver_cpu_seconds,serialization_seconds,deserialization_seconds,transport_and_exit_seconds,total_wall_seconds,timeout,numeric_error,internal_error,not_applicable,dependency_status,dominance_status,source_vector_hash,target_carry_in_vector_hash,task_input_hash
SCREENING,U0.4-E0=0,0.4,2,369054888,v93-p3-screening-u0-t02-a8e4a787ad29,0,0,3dd8e31ae701089ce561deebb8abfe93426879d79a0259e8b9904a77f798bf00,2462b7e5d34668987d4123698cf7a53ab03a6ab33248f2417eb6dba9c5228bc1,CW_D,NO_CANDIDATE,,NO_CANDIDATE,NOT_CERTIFIED,False,0,"[[""0"",null],[""1"",null],[""2"",null],[""3"",null],[""4"",null],[""5"",null],[""6"",null],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""NO_CANDIDATE"",""NOT_CERTIFIED""],[""1"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""2"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""3"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""4"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""5"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""6"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""7"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",0,0,43,946,946,946,0.002740680,0.175594286,0.175578515,0.000319316,0.000417323,0.001483507,0.180555112,False,False,False,False,NOT_CHECKED,NOT_CHECKED,aa00db3c5981a284850d929616b3616482733537f8bfa5cc276843c7dc1292bb,,ea6b7582d983aa53e5b3b56f99e13409ea06c679129bcd34a927d5f41fd6d831
SCREENING,U0.4-E0=0,0.4,2,369054888,v93-p3-screening-u0-t02-a8e4a787ad29,0,0,5278cc2146c2641f759fe4919b56487d79aa7ff30b2347c8bea76d575a15d87e,627d17d43b70c2771690c002f90f4ae7d4c0369f983df7ba79665028123e6677,LOC_D,NO_CANDIDATE,,NO_CANDIDATE,NOT_CERTIFIED,False,0,"[[""0"",null],[""1"",null],[""2"",null],[""3"",null],[""4"",null],[""5"",null],[""6"",null],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""NO_CANDIDATE"",""NOT_CERTIFIED""],[""1"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""2"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""3"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""4"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""5"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""6"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""7"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",0,0,43,946,946,946,0.002242114,0.186507123,0.186450388,0.000285933,0.000420999,0.001499554,0.190955723,False,False,False,False,NOT_CHECKED,NOT_CHECKED,aa00db3c5981a284850d929616b3616482733537f8bfa5cc276843c7dc1292bb,,ea6b7582d983aa53e5b3b56f99e13409ea06c679129bcd34a927d5f41fd6d831
SCREENING,U0.4-E0=0,0.4,2,369054888,v93-p3-screening-u0-t02-a8e4a787ad29,0,0,280db7ad31ce38e332b526dae3049128cb9d9a3becd2c967f5e5a7f6ebdf0219,97bced4d93ff74c11d9f9f04d20346cac62bc1bac67e90c027fcacb9b82c03bf,CW_THETA_CW,NO_CANDIDATE,,NO_CANDIDATE,NOT_CERTIFIED,False,0,"[[""0"",null],[""1"",null],[""2"",null],[""3"",null],[""4"",null],[""5"",null],[""6"",null],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""NO_CANDIDATE"",""NOT_CERTIFIED""],[""1"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""2"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""3"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""4"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""5"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""6"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""7"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",0,0,43,946,946,946,0.003174591,0.178305559,0.178296721,0.000294980,0.000376555,0.001771825,0.183923510,False,False,False,False,NOT_CHECKED,NOT_CHECKED,,,ea6b7582d983aa53e5b3b56f99e13409ea06c679129bcd34a927d5f41fd6d831
SCREENING,U0.4-E0=0,0.4,2,369054888,v93-p3-screening-u0-t02-a8e4a787ad29,0,0,a8497ac8121849f2bb96ca5c6e394b20a3360d7bf7f1540f5cd54d5d6444e929,b5dfd03e80846adf0390286b950da4e5e9fd473ad1dd7611c25945e54fac075b,LOC_THETA_CW,NOT_APPLICABLE_DEPENDENCY,,NOT_APPLICABLE_DEPENDENCY,NOT_APPLICABLE,False,,"[[""0"",null],[""1"",null],[""2"",null],[""3"",null],[""4"",null],[""5"",null],[""6"",null],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""1"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""2"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""3"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""4"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""5"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""6"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""7"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""8"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""9"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""]]",0,0,0,0,0,0,0.002488536,0.001495230,0.001487866,0.000232672,0.000345055,0.001310474,0.005871967,False,False,False,True,INVALID,NOT_APPLICABLE,,,ea6b7582d983aa53e5b3b56f99e13409ea06c679129bcd34a927d5f41fd6d831
SCREENING,U0.4-E0=0,0.4,2,369054888,v93-p3-screening-u0-t02-a8e4a787ad29,0,0,56cf2d165d9f2c699cd9b7610c504bb20c1a19d8741ba723440bfdb15c0ccb00,15257f5c518cd1db37aa74ae574f95b33143c9f6d2cf00918575e13e2c07432f,LOC_THETA_LOC,NO_CANDIDATE,,NO_CANDIDATE,NOT_CERTIFIED,False,0,"[[""0"",null],[""1"",null],[""2"",null],[""3"",null],[""4"",null],[""5"",null],[""6"",null],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""NO_CANDIDATE"",""NOT_CERTIFIED""],[""1"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""2"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""3"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""4"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""5"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""6"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""7"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",0,0,43,946,946,946,0.001990856,0.177647657,0.177634409,0.000277627,0.000374742,0.001534624,0.181825506,False,False,False,False,NOT_CHECKED,NOT_CHECKED,,,ea6b7582d983aa53e5b3b56f99e13409ea06c679129bcd34a927d5f41fd6d831
SCREENING,U0.4-E0=0,0.4,3,219032706,v93-p3-screening-u0-t03-f286b87437b4,0,0,628157d86b5cff8d89480995de8725c46053405cb6f7a3501d1e81addd7de894,c857928d817547271e084d009db3d6fd883469ffe8e541c139bfc1dad40e77cb,CW_D,NO_CANDIDATE,,NO_CANDIDATE,NOT_CERTIFIED,False,0,"[[""0"",null],[""1"",null],[""2"",null],[""3"",null],[""4"",null],[""5"",null],[""6"",null],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""NO_CANDIDATE"",""NOT_CERTIFIED""],[""1"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""2"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""3"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""4"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""5"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""6"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""7"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",0,0,44,990,990,990,0.002561285,0.201565732,0.201549241,0.000274281,0.000483829,0.001509772,0.206394899,False,False,False,False,NOT_CHECKED,NOT_CHECKED,7d4155e051e1f9f422c3b98a97c0299bd5b51c7f1cc048b191e115e6579fb5bc,,a59f18b1dda1ac04bc845e587d67a0afa56869eda711d9633ff0eccf3dd35046
SCREENING,U0.4-E0=0,0.4,3,219032706,v93-p3-screening-u0-t03-f286b87437b4,0,0,685727647dc267fd0525f4dd7de5af568b4aca3e0c2e25c286d105e2ca5f3c09,412d2539cb6f0e177e4159f2a249823cd804695d9ca507ea03f9d2efa49ba3a8,LOC_D,NO_CANDIDATE,,NO_CANDIDATE,NOT_CERTIFIED,False,0,"[[""0"",null],[""1"",null],[""2"",null],[""3"",null],[""4"",null],[""5"",null],[""6"",null],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""NO_CANDIDATE"",""NOT_CERTIFIED""],[""1"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""2"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""3"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""4"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""5"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""6"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""7"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",0,0,44,990,990,990,0.002238927,0.191740061,0.191732096,0.000271616,0.000595812,0.001982549,0.196828965,False,False,False,False,NOT_CHECKED,NOT_CHECKED,7d4155e051e1f9f422c3b98a97c0299bd5b51c7f1cc048b191e115e6579fb5bc,,a59f18b1dda1ac04bc845e587d67a0afa56869eda711d9633ff0eccf3dd35046
SCREENING,U0.4-E0=0,0.4,3,219032706,v93-p3-screening-u0-t03-f286b87437b4,0,0,24367707c97185cb30f3176d7eb0ee03e62dbdc71fc3e072c1b24c02c5e5ee94,e845fe2a2bb62b6ec9bd0dc430d8de4d1a09f8954bb4c778b65819ad55934f83,CW_THETA_CW,NO_CANDIDATE,,NO_CANDIDATE,NOT_CERTIFIED,False,0,"[[""0"",null],[""1"",null],[""2"",null],[""3"",null],[""4"",null],[""5"",null],[""6"",null],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""NO_CANDIDATE"",""NOT_CERTIFIED""],[""1"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""2"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""3"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""4"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""5"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""6"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""7"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",0,0,44,990,990,990,0.002320177,0.198032384,0.198017655,0.000361666,0.000375503,0.001499233,0.202588963,False,False,False,False,NOT_CHECKED,NOT_CHECKED,,,a59f18b1dda1ac04bc845e587d67a0afa56869eda711d9633ff0eccf3dd35046
SCREENING,U0.4-E0=0,0.4,3,219032706,v93-p3-screening-u0-t03-f286b87437b4,0,0,0c030d6f929fd5b43b46a486b5f67f0628d77b00f3d00a30344a542c952cd663,4a3abfd0738c6cc208a36272b292f3f04452faf7cfe6d64f9ae1dca6908965dc,LOC_THETA_CW,NOT_APPLICABLE_DEPENDENCY,,NOT_APPLICABLE_DEPENDENCY,NOT_APPLICABLE,False,,"[[""0"",null],[""1"",null],[""2"",null],[""3"",null],[""4"",null],[""5"",null],[""6"",null],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""1"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""2"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""3"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""4"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""5"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""6"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""7"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""8"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""9"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""]]",0,0,0,0,0,0,0.002209963,0.001492144,0.001485432,0.000214217,0.000334495,0.001059518,0.005310337,False,False,False,True,INVALID,NOT_APPLICABLE,,,a59f18b1dda1ac04bc845e587d67a0afa56869eda711d9633ff0eccf3dd35046
SCREENING,U0.4-E0=0,0.4,3,219032706,v93-p3-screening-u0-t03-f286b87437b4,0,0,43dd9b4b0914497041771023600a1feb4db45326ec67b164db2cb8810758cce8,49a7eb044d2a272816fd8487ceb5e41893ef47b231392a46fbed9b2ee046ff17,LOC_THETA_LOC,NO_CANDIDATE,,NO_CANDIDATE,NOT_CERTIFIED,False,0,"[[""0"",null],[""1"",null],[""2"",null],[""3"",null],[""4"",null],[""5"",null],[""6"",null],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""NO_CANDIDATE"",""NOT_CERTIFIED""],[""1"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""2"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""3"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""4"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""5"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""6"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""7"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",0,0,44,990,990,990,0.002588100,0.200211940,0.200166260,0.000328474,0.000361607,0.001573804,0.205063925,False,False,False,False,NOT_CHECKED,NOT_CHECKED,,,a59f18b1dda1ac04bc845e587d67a0afa56869eda711d9633ff0eccf3dd35046
SCREENING,U0.4-E0=0,0.4,4,856614437,v93-p3-screening-u0-t04-521cc5c36c69,0,0,2e4e45643eeff02c0ecc2bfffe7e62799497f263d31695e85e853d8df5d9f2dd,c4c6de6ecd491a57ba77efc4beca5cc571791a8bae55a75713e12b60d135e478,CW_D,NO_CANDIDATE,,NO_CANDIDATE,NOT_CERTIFIED,False,0,"[[""0"",null],[""1"",null],[""2"",null],[""3"",null],[""4"",null],[""5"",null],[""6"",null],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""NO_CANDIDATE"",""NOT_CERTIFIED""],[""1"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""2"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""3"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""4"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""5"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""6"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""7"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",0,0,47,1128,1128,1128,0.002483691,0.244176607,0.244167150,0.000296514,0.000406492,0.001607468,0.248970772,False,False,False,False,NOT_CHECKED,NOT_CHECKED,f13277be387ce8aae9f31653b57961dbdd7facb5a092130904fb87fe663460a9,,ff199e4fec5636ea3fd90a691bd5d36c807bdfa96c52210c1d9eae5110119123
SCREENING,U0.4-E0=0,0.4,4,856614437,v93-p3-screening-u0-t04-521cc5c36c69,0,0,1656d132b53f30671d671fab0680b2a4849dd1e3835f22d4755d9735f0e8d993,007c17083c7240ae58d643fc12f3c6ee93470377f507f7a8ac2372b9fa73330d,LOC_D,NO_CANDIDATE,,NO_CANDIDATE,NOT_CERTIFIED,False,0,"[[""0"",null],[""1"",null],[""2"",null],[""3"",null],[""4"",null],[""5"",null],[""6"",null],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""NO_CANDIDATE"",""NOT_CERTIFIED""],[""1"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""2"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""3"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""4"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""5"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""6"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""7"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",0,0,47,1128,1128,1128,0.002303291,0.242687794,0.242677175,0.000332622,0.000616171,0.001749550,0.247689428,False,False,False,False,NOT_CHECKED,NOT_CHECKED,f13277be387ce8aae9f31653b57961dbdd7facb5a092130904fb87fe663460a9,,ff199e4fec5636ea3fd90a691bd5d36c807bdfa96c52210c1d9eae5110119123
SCREENING,U0.4-E0=0,0.4,4,856614437,v93-p3-screening-u0-t04-521cc5c36c69,0,0,fd6049a0426dec9f4af75b97b244c319234587d07abbcb59edbf089772ee9899,a97b092999545436ca8b1377aa73806532a9eeb0f80827b67e1109335573906a,CW_THETA_CW,NO_CANDIDATE,,NO_CANDIDATE,NOT_CERTIFIED,False,0,"[[""0"",null],[""1"",null],[""2"",null],[""3"",null],[""4"",null],[""5"",null],[""6"",null],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""NO_CANDIDATE"",""NOT_CERTIFIED""],[""1"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""2"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""3"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""4"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""5"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""6"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""7"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",0,0,47,1128,1128,1128,0.002349663,0.234132425,0.234117797,0.000306932,0.000455966,0.001457168,0.238702154,False,False,False,False,NOT_CHECKED,NOT_CHECKED,,,ff199e4fec5636ea3fd90a691bd5d36c807bdfa96c52210c1d9eae5110119123
SCREENING,U0.4-E0=0,0.4,4,856614437,v93-p3-screening-u0-t04-521cc5c36c69,0,0,f61469745315fbcf9ffd4eb72be30d457e62d8d1f562e33bae79bc89efd00f24,dee12a0b8a1ec8ad29813fd67a0f652db015e3609147fd5da242a6753504ad4f,LOC_THETA_CW,NOT_APPLICABLE_DEPENDENCY,,NOT_APPLICABLE_DEPENDENCY,NOT_APPLICABLE,False,,"[[""0"",null],[""1"",null],[""2"",null],[""3"",null],[""4"",null],[""5"",null],[""6"",null],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""1"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""2"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""3"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""4"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""5"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""6"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""7"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""8"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""],[""9"",""NOT_APPLICABLE_DEPENDENCY"",""NOT_APPLICABLE""]]",0,0,0,0,0,0,0.002284804,0.001686904,0.001676214,0.000264512,0.000312674,0.001488678,0.006037572,False,False,False,True,INVALID,NOT_APPLICABLE,,,ff199e4fec5636ea3fd90a691bd5d36c807bdfa96c52210c1d9eae5110119123
SCREENING,U0.4-E0=0,0.4,4,856614437,v93-p3-screening-u0-t04-521cc5c36c69,0,0,20913eae52fcb030b2057547eb22b568f48c737aa6d0c78cbc7e557efecca959,6a8db095fd66ba7047b80ac9c9e82aef47e9f53420bc3677a9a2ce7800e49ab5,LOC_THETA_LOC,NO_CANDIDATE,,NO_CANDIDATE,NOT_CERTIFIED,False,0,"[[""0"",null],[""1"",null],[""2"",null],[""3"",null],[""4"",null],[""5"",null],[""6"",null],[""7"",null],[""8"",null],[""9"",null]]","[[""0"",""NO_CANDIDATE"",""NOT_CERTIFIED""],[""1"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""2"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""3"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""4"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""5"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""6"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""7"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""8"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""],[""9"",""NOT_EVALUATED_AFTER_PREFIX_FAILURE"",""NOT_APPLICABLE""]]",0,0,47,1128,1128,1128,0.002143982,0.228694153,0.228680256,0.000275122,0.000394640,0.001550042,0.233057939,False,False,False,False,NOT_CHECKED,NOT_CHECKED,,,ff199e4fec5636ea3fd90a691bd5d36c807bdfa96c52210c1d9eae5110119123
